symbol;yahoo finance
VBFC;https://query1.finance.yahoo.com/v7/finance/download/VBFC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VLGEA;https://query1.finance.yahoo.com/v7/finance/download/VLGEA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VNOM;https://query1.finance.yahoo.com/v7/finance/download/VNOM?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VIRC;https://query1.finance.yahoo.com/v7/finance/download/VIRC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VTSI;https://query1.finance.yahoo.com/v7/finance/download/VTSI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VIRT;https://query1.finance.yahoo.com/v7/finance/download/VIRT?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VRTS;https://query1.finance.yahoo.com/v7/finance/download/VRTS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VRTSP;https://query1.finance.yahoo.com/v7/finance/download/VRTSP?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
BBC;https://query1.finance.yahoo.com/v7/finance/download/BBC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
BBP;https://query1.finance.yahoo.com/v7/finance/download/BBP?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VRTU;https://query1.finance.yahoo.com/v7/finance/download/VRTU?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VTGN;https://query1.finance.yahoo.com/v7/finance/download/VTGN?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VC;https://query1.finance.yahoo.com/v7/finance/download/VC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VTL;https://query1.finance.yahoo.com/v7/finance/download/VTL?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VIVE;https://query1.finance.yahoo.com/v7/finance/download/VIVE?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VVPR;https://query1.finance.yahoo.com/v7/finance/download/VVPR?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VVUS;https://query1.finance.yahoo.com/v7/finance/download/VVUS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VOD;https://query1.finance.yahoo.com/v7/finance/download/VOD?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VOXX;https://query1.finance.yahoo.com/v7/finance/download/VOXX?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VYGR;https://query1.finance.yahoo.com/v7/finance/download/VYGR?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VSEC;https://query1.finance.yahoo.com/v7/finance/download/VSEC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VTVT;https://query1.finance.yahoo.com/v7/finance/download/VTVT?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
VUZI;https://query1.finance.yahoo.com/v7/finance/download/VUZI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WBA;https://query1.finance.yahoo.com/v7/finance/download/WBA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WAFD;https://query1.finance.yahoo.com/v7/finance/download/WAFD?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WAFDW;https://query1.finance.yahoo.com/v7/finance/download/WAFDW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WASH;https://query1.finance.yahoo.com/v7/finance/download/WASH?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WSBF;https://query1.finance.yahoo.com/v7/finance/download/WSBF?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WVE;https://query1.finance.yahoo.com/v7/finance/download/WVE?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WSTG;https://query1.finance.yahoo.com/v7/finance/download/WSTG?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WCFB;https://query1.finance.yahoo.com/v7/finance/download/WCFB?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WDFC;https://query1.finance.yahoo.com/v7/finance/download/WDFC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WEB;https://query1.finance.yahoo.com/v7/finance/download/WEB?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WB;https://query1.finance.yahoo.com/v7/finance/download/WB?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WEBK;https://query1.finance.yahoo.com/v7/finance/download/WEBK?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WEN;https://query1.finance.yahoo.com/v7/finance/download/WEN?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WERN;https://query1.finance.yahoo.com/v7/finance/download/WERN?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WSBC;https://query1.finance.yahoo.com/v7/finance/download/WSBC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WTBA;https://query1.finance.yahoo.com/v7/finance/download/WTBA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WABC;https://query1.finance.yahoo.com/v7/finance/download/WABC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WSTL;https://query1.finance.yahoo.com/v7/finance/download/WSTL?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WDC;https://query1.finance.yahoo.com/v7/finance/download/WDC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WNEB;https://query1.finance.yahoo.com/v7/finance/download/WNEB?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WPRT;https://query1.finance.yahoo.com/v7/finance/download/WPRT?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WWR;https://query1.finance.yahoo.com/v7/finance/download/WWR?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WEYS;https://query1.finance.yahoo.com/v7/finance/download/WEYS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WHLR;https://query1.finance.yahoo.com/v7/finance/download/WHLR?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WHLRD;https://query1.finance.yahoo.com/v7/finance/download/WHLRD?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WHLRP;https://query1.finance.yahoo.com/v7/finance/download/WHLRP?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WHLRW;https://query1.finance.yahoo.com/v7/finance/download/WHLRW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WHF;https://query1.finance.yahoo.com/v7/finance/download/WHF?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WHFBL;https://query1.finance.yahoo.com/v7/finance/download/WHFBL?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WHLM;https://query1.finance.yahoo.com/v7/finance/download/WHLM?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WVVI;https://query1.finance.yahoo.com/v7/finance/download/WVVI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WVVIP;https://query1.finance.yahoo.com/v7/finance/download/WVVIP?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WLDN;https://query1.finance.yahoo.com/v7/finance/download/WLDN?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WLFC;https://query1.finance.yahoo.com/v7/finance/download/WLFC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WLTW;https://query1.finance.yahoo.com/v7/finance/download/WLTW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WSC;https://query1.finance.yahoo.com/v7/finance/download/WSC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WSCWW;https://query1.finance.yahoo.com/v7/finance/download/WSCWW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WIN;https://query1.finance.yahoo.com/v7/finance/download/WIN?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WING;https://query1.finance.yahoo.com/v7/finance/download/WING?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WINA;https://query1.finance.yahoo.com/v7/finance/download/WINA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WINS;https://query1.finance.yahoo.com/v7/finance/download/WINS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WTFC;https://query1.finance.yahoo.com/v7/finance/download/WTFC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WTFCM;https://query1.finance.yahoo.com/v7/finance/download/WTFCM?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WTFCW;https://query1.finance.yahoo.com/v7/finance/download/WTFCW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
AGZD;https://query1.finance.yahoo.com/v7/finance/download/AGZD?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
AGND;https://query1.finance.yahoo.com/v7/finance/download/AGND?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
CXSE;https://query1.finance.yahoo.com/v7/finance/download/CXSE?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
EMCG;https://query1.finance.yahoo.com/v7/finance/download/EMCG?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
EMCB;https://query1.finance.yahoo.com/v7/finance/download/EMCB?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
DGRE;https://query1.finance.yahoo.com/v7/finance/download/DGRE?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
DXGE;https://query1.finance.yahoo.com/v7/finance/download/DXGE?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
HYZD;https://query1.finance.yahoo.com/v7/finance/download/HYZD?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WETF;https://query1.finance.yahoo.com/v7/finance/download/WETF?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
DXJS;https://query1.finance.yahoo.com/v7/finance/download/DXJS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
GULF;https://query1.finance.yahoo.com/v7/finance/download/GULF?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
HYND;https://query1.finance.yahoo.com/v7/finance/download/HYND?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
DGRW;https://query1.finance.yahoo.com/v7/finance/download/DGRW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
DGRS;https://query1.finance.yahoo.com/v7/finance/download/DGRS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WIX;https://query1.finance.yahoo.com/v7/finance/download/WIX?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WMIH;https://query1.finance.yahoo.com/v7/finance/download/WMIH?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WWD;https://query1.finance.yahoo.com/v7/finance/download/WWD?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WDAY;https://query1.finance.yahoo.com/v7/finance/download/WDAY?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WKHS;https://query1.finance.yahoo.com/v7/finance/download/WKHS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WRLD;https://query1.finance.yahoo.com/v7/finance/download/WRLD?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WMGI;https://query1.finance.yahoo.com/v7/finance/download/WMGI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WMGIZ;https://query1.finance.yahoo.com/v7/finance/download/WMGIZ?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WSFS;https://query1.finance.yahoo.com/v7/finance/download/WSFS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WSCI;https://query1.finance.yahoo.com/v7/finance/download/WSCI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WVFC;https://query1.finance.yahoo.com/v7/finance/download/WVFC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
WYNN;https://query1.finance.yahoo.com/v7/finance/download/WYNN?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XBIT;https://query1.finance.yahoo.com/v7/finance/download/XBIT?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XELB;https://query1.finance.yahoo.com/v7/finance/download/XELB?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XEL;https://query1.finance.yahoo.com/v7/finance/download/XEL?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XCRA;https://query1.finance.yahoo.com/v7/finance/download/XCRA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XNCR;https://query1.finance.yahoo.com/v7/finance/download/XNCR?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XBIO;https://query1.finance.yahoo.com/v7/finance/download/XBIO?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XENE;https://query1.finance.yahoo.com/v7/finance/download/XENE?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XERS;https://query1.finance.yahoo.com/v7/finance/download/XERS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XGTI;https://query1.finance.yahoo.com/v7/finance/download/XGTI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XGTIW;https://query1.finance.yahoo.com/v7/finance/download/XGTIW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XLNX;https://query1.finance.yahoo.com/v7/finance/download/XLNX?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XOMA;https://query1.finance.yahoo.com/v7/finance/download/XOMA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XPER;https://query1.finance.yahoo.com/v7/finance/download/XPER?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XPLR;https://query1.finance.yahoo.com/v7/finance/download/XPLR?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XSPA;https://query1.finance.yahoo.com/v7/finance/download/XSPA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XSPL;https://query1.finance.yahoo.com/v7/finance/download/XSPL?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XTLB;https://query1.finance.yahoo.com/v7/finance/download/XTLB?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
XNET;https://query1.finance.yahoo.com/v7/finance/download/XNET?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
YNDX;https://query1.finance.yahoo.com/v7/finance/download/YNDX?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
YRIV;https://query1.finance.yahoo.com/v7/finance/download/YRIV?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
YTRA;https://query1.finance.yahoo.com/v7/finance/download/YTRA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
YTEN;https://query1.finance.yahoo.com/v7/finance/download/YTEN?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
YIN;https://query1.finance.yahoo.com/v7/finance/download/YIN?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
YOGA;https://query1.finance.yahoo.com/v7/finance/download/YOGA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
YGYI;https://query1.finance.yahoo.com/v7/finance/download/YGYI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
YRCW;https://query1.finance.yahoo.com/v7/finance/download/YRCW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
YECO;https://query1.finance.yahoo.com/v7/finance/download/YECO?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
YY;https://query1.finance.yahoo.com/v7/finance/download/YY?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
